"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4",500,4,49,"gamlss2","sigma",0.18,0.108761826697618,0.123023490439819
"n500_d4",500,4,49,"gamlss2","sigma",0.19,0.0964007892947336,0.1063570687757
"n500_d4",500,4,49,"gamlss2","sigma",0.2,0.0835929713773518,0.0892348012827813
"n500_d4",500,4,49,"gamlss2","sigma",0.21,0.0701312264967378,0.0717266691197535
"n500_d4",500,4,49,"gamlss2","sigma",0.22,0.055830896426956,0.0539040973460145
"n500_d4",500,4,49,"gamlss2","sigma",0.23,0.0405441421053745,0.0358396730395883
"n500_d4",500,4,49,"gamlss2","sigma",0.24,0.0242147192705122,0.0176068588290911
"n500_d4",500,4,49,"gamlss2","sigma",0.25,0.00687205863305285,-0.000720297029702949
"n500_d4",500,4,49,"gamlss2","sigma",0.26,-0.0114247885561267,-0.019067452888497
"n500_d4",500,4,49,"gamlss2","sigma",0.27,-0.0305733862415729,-0.0373602670989943
"n500_d4",500,4,49,"gamlss2","sigma",0.28,-0.0504092138778234,-0.0555246914054204
"n500_d4",500,4,49,"gamlss2","sigma",0.29,-0.0707317174599476,-0.0734872631791594
"n500_d4",500,4,49,"gamlss2","sigma",0.3,-0.0913044918071255,-0.0911753953421872
"n500_d4",500,4,49,"gamlss2","sigma",0.31,-0.111864188887466,-0.108517662835106
"n500_d4",500,4,49,"gamlss2","sigma",0.32,-0.132127287118932,-0.125444084499225
"n500_d4",500,4,49,"gamlss2","sigma",0.33,-0.151804046169531,-0.141886399260218
"n500_d4",500,4,49,"gamlss2","sigma",0.34,-0.170616300667539,-0.157778335523402
