"model","parameter","term","estimate","std_error","true_value","intercept_includes_fitted_smooth_mean","scenario","n","d","rep"
"gamlss.longitudinal","tau","x2",0.36941319444304,0.102185710253426,0.1,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","tau","t",0.0952051805557252,0.100665034907921,0.11,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","theta","intercept",1.21734308929532,0.0590437335531528,1.0415240000533,TRUE,"n500_d4",500,4,34
"gamlss.longitudinal","theta","x1",0.320047220880164,0.0345080459293729,0.25,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","theta","x2",-0.160844541369878,0.0706320195671404,-0.1,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","theta","t",0.0934380259823205,0.103899521426633,0.2,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","zeta","intercept",0.876021265074191,0.566111916839538,0.5,TRUE,"n500_d4",500,4,34
"gamlss.longitudinal","zeta","x1",0.271943156646939,0.345395752104085,0.12,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","zeta","x2",0.77723395790082,0.645508695210559,-0.1,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","zeta","t",-1.05382859490272,1.14429546061689,0.1,FALSE,"n500_d4",500,4,34
"gamlss2","mu","intercept",0.789927123551364,0.0150669305633372,0.796510569380286,FALSE,"n500_d4",500,4,34
"gamlss2","mu","x1",0.124646022630074,0.00749473412259388,0.12,FALSE,"n500_d4",500,4,34
"gamlss2","mu","x2",-0.112867667234041,0.015417252363135,-0.1,FALSE,"n500_d4",500,4,34
"gamlss2","mu","t",0.173527161143504,0.0203559895524922,0.18,FALSE,"n500_d4",500,4,34
"gamlss2","sigma","intercept",-1.09143929782312,0.0324592812087428,-1.2083546728727,FALSE,"n500_d4",500,4,34
"gamlss2","sigma","x1",0.22664349435574,0.0179621221628012,0.18,FALSE,"n500_d4",500,4,34
"gamlss2","sigma","x2",0.0308009097106543,0.0332188716610836,0.12,FALSE,"n500_d4",500,4,34
"gamlss2","sigma","t",0.132901554209852,0.0434176415367348,0.15,FALSE,"n500_d4",500,4,34
"gamlss2","nu","intercept",-0.128979364606773,0.101034248039559,0,FALSE,"n500_d4",500,4,34
"gamlss2","nu","x1",0.0899983831584671,0.0551013353593433,0.1,FALSE,"n500_d4",500,4,34
"gamlss2","nu","x2",-0.105242526987079,0.100679491555578,-0.08,FALSE,"n500_d4",500,4,34
"gamlss2","nu","t",0.193823983136971,0.130073433847653,0.12,FALSE,"n500_d4",500,4,34
"gamlss2","tau","intercept",0.569410043901387,0.0954362665795943,0.5,FALSE,"n500_d4",500,4,34
"gamlss2","tau","x1",-0.118407255334036,0.059815493077845,-0.08,FALSE,"n500_d4",500,4,34
"gamlss2","tau","x2",0.140284880859728,0.105084295955227,0.1,FALSE,"n500_d4",500,4,34
"gamlss2","tau","t",0.0482177038883137,0.135884232730022,0.11,FALSE,"n500_d4",500,4,34
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,34
"gamlss.longitudinal","mu","intercept",0.772073553523212,0.0154654056569692,0.743089596365851,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","mu","x1",0.127423304457802,0.0113514190190619,0.12,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","mu","x2",-0.104812776167302,0.024213044330794,-0.1,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","mu","t",0.170214059671889,0.0135767976631909,0.18,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","sigma","intercept",-1.23260834850626,0.0444848856032015,-1.2158179344335,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","sigma","x1",0.19428158300657,0.0272936146772785,0.18,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","sigma","x2",0.187899779122559,0.0531892251436136,0.12,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","sigma","t",0.0987250157581684,0.0343684204197743,0.15,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","nu","intercept",0.129917018896259,0.0993512493901839,0,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","nu","x1",0.0611178791058203,0.0526278425124352,0.1,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","nu","x2",-0.183348959499142,0.105883706897074,-0.08,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","nu","t",-0.0288427503640803,0.0898946318232612,0.12,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","tau","intercept",0.365406088043329,0.0884259220952149,0.5,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","tau","x1",-0.11044615881987,0.0569508068891878,-0.08,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","tau","x2",0.222634245495688,0.102200474194255,0.1,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","tau","t",0.180808182991203,0.107308008733152,0.11,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","theta","intercept",1.06462725640953,0.0593772995219702,1.04052243710145,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","theta","x1",0.199590657311925,0.0380284920226241,0.25,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","theta","x2",-0.00622745412801662,0.0715070320913851,-0.1,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","theta","t",0.0617210883657636,0.105474519109144,0.2,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","zeta","intercept",0.911632471536431,0.554381533228275,0.5,TRUE,"n500_d4",500,4,35
"gamlss.longitudinal","zeta","x1",-0.181544425786242,0.336155848022251,0.12,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","zeta","x2",0.644337548234232,0.684476592648681,-0.1,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","zeta","t",-1.98643928963539,1.24088282886653,0.1,FALSE,"n500_d4",500,4,35
"gamlss2","mu","intercept",0.776537823883057,0.0131620979926475,0.743089596365851,FALSE,"n500_d4",500,4,35
"gamlss2","mu","x1",0.130138194367666,0.0075687831810215,0.12,FALSE,"n500_d4",500,4,35
"gamlss2","mu","x2",-0.115985807688154,0.0150071934376935,-0.1,FALSE,"n500_d4",500,4,35
"gamlss2","mu","t",0.169685885709986,0.0191901364750441,0.18,FALSE,"n500_d4",500,4,35
"gamlss2","sigma","intercept",-1.24338982940077,0.0340944471407416,-1.2158179344335,FALSE,"n500_d4",500,4,35
"gamlss2","sigma","x1",0.187910667404395,0.0178872778062201,0.18,FALSE,"n500_d4",500,4,35
"gamlss2","sigma","x2",0.189910245069622,0.0337851728879791,0.12,FALSE,"n500_d4",500,4,35
"gamlss2","sigma","t",0.0933974329006564,0.0433322850121236,0.15,FALSE,"n500_d4",500,4,35
"gamlss2","nu","intercept",0.0799611868025295,0.11549734546138,0,FALSE,"n500_d4",500,4,35
"gamlss2","nu","x1",0.183590837329887,0.051963873120942,0.1,FALSE,"n500_d4",500,4,35
"gamlss2","nu","x2",-0.200082683025425,0.109828630690175,-0.08,FALSE,"n500_d4",500,4,35
"gamlss2","nu","t",0.11112496540274,0.132353559433936,0.12,FALSE,"n500_d4",500,4,35
"gamlss2","tau","intercept",0.426050184967548,0.101509983122962,0.5,FALSE,"n500_d4",500,4,35
"gamlss2","tau","x1",-0.0823189679140402,0.0573801468673127,-0.08,FALSE,"n500_d4",500,4,35
"gamlss2","tau","x2",0.327637637892974,0.115354387192744,0.1,FALSE,"n500_d4",500,4,35
"gamlss2","tau","t",0.182378443201645,0.137952358667344,0.11,FALSE,"n500_d4",500,4,35
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,35
"gamlss.longitudinal","mu","intercept",0.794290553477861,0.0156060260161282,0.789653908540191,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","mu","x1",0.118594231432626,0.010623533109677,0.12,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","mu","x2",-0.0943392584951752,0.0219051651163806,-0.1,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","mu","t",0.168331348827089,0.014298404810708,0.18,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","sigma","intercept",-1.25849755174431,0.0473213136319853,-1.20210022153212,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","sigma","x1",0.159667521988641,0.0279745564771816,0.18,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","sigma","x2",0.142899105488945,0.0503552498050097,0.12,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","sigma","t",0.17695154234712,0.0358843203987786,0.15,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","nu","intercept",0.0983579091240481,0.0965358479102382,0,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","nu","x1",0.206415673866482,0.051630504052022,0.1,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","nu","x2",-0.219434903599137,0.0962559657795325,-0.08,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","nu","t",0.0609368784529903,0.0984303702356035,0.12,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","tau","intercept",0.394722866251267,0.0890128744587218,0.5,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","tau","x1",-0.022566411286496,0.0627303168229846,-0.08,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","tau","x2",0.177909477147246,0.104838087536733,0.1,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","tau","t",0.314937261408246,0.105673993965074,0.11,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","theta","intercept",0.994427808414193,0.0653839053546827,1.03625597465071,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","theta","x1",0.30157845703232,0.0356069673539762,0.25,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","theta","x2",-0.189917189606017,0.0683408377054866,-0.1,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","theta","t",0.353321484090023,0.106796625280052,0.2,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","zeta","intercept",-0.9281938229778,1.58624692692828,0.5,TRUE,"n500_d4",500,4,36
"gamlss.longitudinal","zeta","x1",0.317503191795949,0.729977626950455,0.12,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","zeta","x2",-0.258983866131322,0.821724536237688,-0.1,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","zeta","t",4.95594933533235,2.76060634078457,0.1,FALSE,"n500_d4",500,4,36
"gamlss2","mu","intercept",0.800063715176188,0.0126258788042323,0.789653908540191,FALSE,"n500_d4",500,4,36
"gamlss2","mu","x1",0.123283997574941,0.00701812668101502,0.12,FALSE,"n500_d4",500,4,36
"gamlss2","mu","x2",-0.104835975386308,0.0144683424629042,-0.1,FALSE,"n500_d4",500,4,36
"gamlss2","mu","t",0.175375294032066,0.0187458134302246,0.18,FALSE,"n500_d4",500,4,36
"gamlss2","sigma","intercept",-1.26132668283033,0.0345386687223109,-1.20210022153212,FALSE,"n500_d4",500,4,36
"gamlss2","sigma","x1",0.150237650040993,0.0184805420108045,0.18,FALSE,"n500_d4",500,4,36
"gamlss2","sigma","x2",0.141882817198367,0.034459754125551,0.12,FALSE,"n500_d4",500,4,36
"gamlss2","sigma","t",0.165243933514905,0.0442787173480099,0.15,FALSE,"n500_d4",500,4,36
"gamlss2","nu","intercept",0.147287599785314,0.116334942990005,0,FALSE,"n500_d4",500,4,36
"gamlss2","nu","x1",0.186129493755708,0.0592227361722726,0.1,FALSE,"n500_d4",500,4,36
"gamlss2","nu","x2",-0.296250257094065,0.110206324518757,-0.08,FALSE,"n500_d4",500,4,36
"gamlss2","nu","t",0.126540294437752,0.135049998158754,0.12,FALSE,"n500_d4",500,4,36
"gamlss2","tau","intercept",0.370733396057456,0.0914494896034508,0.5,FALSE,"n500_d4",500,4,36
"gamlss2","tau","x1",-0.0449058897338083,0.0624753849400696,-0.08,FALSE,"n500_d4",500,4,36
"gamlss2","tau","x2",0.265451849890287,0.105836843277849,0.1,FALSE,"n500_d4",500,4,36
"gamlss2","tau","t",0.266163334953478,0.133564670681379,0.11,FALSE,"n500_d4",500,4,36
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,36
"gamlss.longitudinal","mu","intercept",0.772766722549391,0.0174935187664476,0.78089632811946,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","mu","x1",0.118714379490672,0.0107718232260459,0.12,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","mu","x2",-0.114135937857654,0.0232898934867376,-0.1,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","mu","t",0.182978340403669,0.0151791846005987,0.18,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","sigma","intercept",-1.22811972175043,0.0396153975450729,-1.20789579350349,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","sigma","x1",0.170506246406222,0.0237387224326854,0.18,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","sigma","x2",0.0789693594402138,0.048508817710704,0.12,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","sigma","t",0.195395715361608,0.0338314900748733,0.15,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","nu","intercept",0.045340443951622,0.0876287227028699,0,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","nu","x1",0.0676480286455034,0.043310295251521,0.1,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","nu","x2",0.0436225727232738,0.0937880475246982,-0.08,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","nu","t",-0.0111958935533337,0.0992592964620348,0.12,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","tau","intercept",0.631076672177029,0.10006361529101,0.5,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","tau","x1",0.0203862819050852,0.0508159203782087,-0.08,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","tau","x2",0.0997986325442695,0.107404273982336,0.1,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","tau","t",0.102746508453095,0.128147969926309,0.11,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","theta","intercept",1.02916940928777,0.0608471851915198,1.04004598441467,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","theta","x1",0.170445495129335,0.0336281792310507,0.25,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","theta","x2",-0.174914274959639,0.0713278916777691,-0.1,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","theta","t",0.196480176927905,0.108738082019183,0.2,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","zeta","intercept",1.48315930820955,0.566888146543921,0.5,TRUE,"n500_d4",500,4,37
"gamlss.longitudinal","zeta","x1",0.0730367627127878,0.335055039019384,0.12,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","zeta","x2",-1.31533446402496,0.710202246518854,-0.1,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","zeta","t",-0.734594713087166,1.24663308525533,0.1,FALSE,"n500_d4",500,4,37
"gamlss2","mu","intercept",0.77645184206483,0.0140416894272395,0.78089632811946,FALSE,"n500_d4",500,4,37
"gamlss2","mu","x1",0.120079201984256,0.00688670983413377,0.12,FALSE,"n500_d4",500,4,37
"gamlss2","mu","x2",-0.114147445676178,0.0149375537885581,-0.1,FALSE,"n500_d4",500,4,37
"gamlss2","mu","t",0.183336055394689,0.0198780933589327,0.18,FALSE,"n500_d4",500,4,37
"gamlss2","sigma","intercept",-1.2303911241898,0.0310977136872775,-1.20789579350349,FALSE,"n500_d4",500,4,37
"gamlss2","sigma","x1",0.160777487240106,0.0158280256379764,0.18,FALSE,"n500_d4",500,4,37
"gamlss2","sigma","x2",0.0799540145694721,0.032208994340962,0.12,FALSE,"n500_d4",500,4,37
"gamlss2","sigma","t",0.184776808570137,0.0413084391970404,0.15,FALSE,"n500_d4",500,4,37
"gamlss2","nu","intercept",0.120682888209559,0.102285729867753,0,FALSE,"n500_d4",500,4,37
"gamlss2","nu","x1",0.0582927676631174,0.0444535515293955,0.1,FALSE,"n500_d4",500,4,37
"gamlss2","nu","x2",-0.0461924748531514,0.096877059950198,-0.08,FALSE,"n500_d4",500,4,37
"gamlss2","nu","t",-0.10721181390165,0.12653679300073,0.12,FALSE,"n500_d4",500,4,37
"gamlss2","tau","intercept",0.691122820117021,0.106384680144763,0.5,FALSE,"n500_d4",500,4,37
"gamlss2","tau","x1",0.078833139489587,0.0503023394206996,-0.08,FALSE,"n500_d4",500,4,37
"gamlss2","tau","x2",0.0696540985359484,0.110262576986404,0.1,FALSE,"n500_d4",500,4,37
"gamlss2","tau","t",0.0585500872025324,0.148496094566677,0.11,FALSE,"n500_d4",500,4,37
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,37
"gamlss.longitudinal","mu","intercept",0.777405016659598,0.0172391014451353,0.767469810435765,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","mu","x1",0.112655729050606,0.0112958880406934,0.12,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","mu","x2",-0.0716827708946854,0.0230759275014058,-0.1,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","mu","t",0.212771143442869,0.0149768142780402,0.18,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","sigma","intercept",-1.2304454813473,0.0430472578683774,-1.19875801010249,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","sigma","x1",0.17414621610369,0.0245138764053646,0.18,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","sigma","x2",0.121443671952857,0.050412754223456,0.12,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","sigma","t",0.166700952935829,0.0339058636181015,0.15,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","nu","intercept",-0.0366607332597902,0.0972311430349547,0,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","nu","x1",0.176777314883389,0.053111539657876,0.1,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","nu","x2",0.104040035003183,0.098201243001474,-0.08,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","nu","t",0.0718831273430486,0.0882863833929836,0.12,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","tau","intercept",0.490098760600224,0.0890199820221476,0.5,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","tau","x1",-0.026294329099632,0.0520702965188158,-0.08,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","tau","x2",0.216147595275615,0.103122910010187,0.1,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","tau","t",0.13397414298017,0.107154233160864,0.11,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","theta","intercept",0.89562022951045,0.0646393284611802,1.03307045050075,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","theta","x1",0.248164366579683,0.0350970480208024,0.25,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","theta","x2",-0.0614621054952254,0.0719801739112082,-0.1,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","theta","t",0.372376315853408,0.110420111987386,0.2,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","zeta","intercept",0.344501597656696,0.653708156426573,0.5,TRUE,"n500_d4",500,4,38
"gamlss.longitudinal","zeta","x1",0.440547994370538,0.385191809463545,0.12,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","zeta","x2",0.834631273033796,0.711535224231971,-0.1,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","zeta","t",-0.549810392990139,1.24521227675286,0.1,FALSE,"n500_d4",500,4,38
"gamlss2","mu","intercept",0.77202167871248,0.014132101651618,0.767469810435765,FALSE,"n500_d4",500,4,38
"gamlss2","mu","x1",0.125348693736161,0.00716328491799502,0.12,FALSE,"n500_d4",500,4,38
"gamlss2","mu","x2",-0.0512557449708687,0.0149178685747094,-0.1,FALSE,"n500_d4",500,4,38
"gamlss2","mu","t",0.216286147964395,0.0196423796827059,0.18,FALSE,"n500_d4",500,4,38
"gamlss2","sigma","intercept",-1.2298436333932,0.0343461845183458,-1.19875801010249,FALSE,"n500_d4",500,4,38
"gamlss2","sigma","x1",0.170936401239772,0.0164869764847329,0.18,FALSE,"n500_d4",500,4,38
"gamlss2","sigma","x2",0.110829123980832,0.0349277763854577,0.12,FALSE,"n500_d4",500,4,38
"gamlss2","sigma","t",0.147450072667039,0.0428702475014569,0.15,FALSE,"n500_d4",500,4,38
"gamlss2","nu","intercept",-0.0832830605362938,0.11511072215136,0,FALSE,"n500_d4",500,4,38
"gamlss2","nu","x1",0.189669810000144,0.055324782466697,0.1,FALSE,"n500_d4",500,4,38
"gamlss2","nu","x2",0.312592402625778,0.10858552591719,-0.08,FALSE,"n500_d4",500,4,38
"gamlss2","nu","t",0.0243299974374488,0.131637741731896,0.12,FALSE,"n500_d4",500,4,38
"gamlss2","tau","intercept",0.473724555120148,0.0989052062809608,0.5,FALSE,"n500_d4",500,4,38
"gamlss2","tau","x1",-0.0442276716100509,0.0525083119957405,-0.08,FALSE,"n500_d4",500,4,38
"gamlss2","tau","x2",0.279489668224859,0.108693803671964,0.1,FALSE,"n500_d4",500,4,38
"gamlss2","tau","t",0.09593015198263,0.131570022817689,0.11,FALSE,"n500_d4",500,4,38
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,38
"gamlss.longitudinal","mu","intercept",0.808724298328971,0.0158851176831595,0.802030945067994,TRUE,"n500_d4",500,4,39
"gamlss.longitudinal","mu","x1",0.110483247081899,0.0106236993395836,0.12,FALSE,"n500_d4",500,4,39
"gamlss.longitudinal","mu","x2",-0.103966106102398,0.022747945230642,-0.1,FALSE,"n500_d4",500,4,39
"gamlss.longitudinal","mu","t",0.18200977541607,0.0143081607208857,0.18,FALSE,"n500_d4",500,4,39
"gamlss.longitudinal","sigma","intercept",-1.20128173397101,0.0458434974428529,-1.21885877011549,TRUE,"n500_d4",500,4,39
"gamlss.longitudinal","sigma","x1",0.176960325903014,0.0284661582260287,0.18,FALSE,"n500_d4",500,4,39
"gamlss.longitudinal","sigma","x2",0.0713576968234223,0.0547200658365251,0.12,FALSE,"n500_d4",500,4,39
