"generating_copula","tau_label","n_subject","rep","fit_id","margin_family","capability_registry_version","producer_sha256","package_source_sha256","configuration_sha256","stage","fitted_copula","correctly_specified","target_tau","n_time","seed","dataset_seed","attempted","success","converged","retained","stop_reason","failure_type","error","warnings","marginal_loglik","copula_loglik","joint_loglik","aic_joint","bic_joint","elapsed_sec","n_parameters","fitted_mu","fitted_sigma","mu_bias","sigma_bias","margin_param_rmse","mu_covered_95","sigma_covered_95","fitted_copula_tau","tau_abs_error","benchmark_mae","benchmark_rmse","benchmark_mean_bias","benchmark_mean_mae","benchmark_mean_rmse","benchmark_q90_mae","benchmark_neg_log_score","benchmark_upper_tail_error_90","benchmark_interval_coverage_95","benchmark_interval_width_95","benchmark_pit_ks_p_value","benchmark_pit_mean_abs_error","benchmark_tail_error_lower_05","benchmark_tail_error_upper_05","correct_joint_loglik","correct_copula_loglik","correct_tau_abs_error","correct_margin_param_rmse","correct_elapsed_sec","delta_joint_loglik_vs_correct","delta_copula_loglik_vs_correct","delta_tau_abs_error_vs_correct","delta_margin_rmse_vs_correct","delta_elapsed_sec_vs_correct"
"N","moderate",50,2,"gen-N__fit-C__tau-moderate__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,20981143,20981136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-265.506539615191,8.77354039120749,-256.732999223983,519.465998447967,529.360950547611,7.25,3,1.93717665720188,0.531861837102786,-0.0628233427981195,0.0318618371027861,0.049809381967128,TRUE,TRUE,0.215928268917275,0.0340717310827252,0.779956984934404,1.04744428675365,-0.0628233427981195,0.0628233427981195,0.0628233427981195,0.0217336063814839,1.32753269807595,-0.00255669158472382,0.95,3.94485247116803,0.925852931919776,0.000780200675343901,-0.01,-0.01,-251.376029935863,13.9668409087378,0.0282227630262381,0.0523537457780919,6.82,-5.35696928811998,-5.19330051753031,0.0058489680564871,-0.00254436381096389,0.43
"C","moderate",50,2,"gen-C__fit-N__tau-moderate__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,20981236,20981243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-268.996646467871,12.9463658857108,-256.05028058216,518.100561164321,527.995513263965,12.17,3,2.0738612700973,0.48812458405183,0.0738612700973018,-0.0118754159481701,0.0528985478266116,TRUE,TRUE,0.252590008351777,0.00259000835177658,0.780082579187479,0.961277537871596,0.0738612700973018,0.0738612700973018,0.0738612700973018,0.0900795708423234,1.34498323233936,0.0117335832886839,0.935,3.88955579050511,0.68030714434525,0.00445494147124004,0.015,-0.01,-252.290648453983,16.8988739774384,0.0444293575182042,0.0601953719511414,12.94,-3.75963212817697,-3.9525080917276,-0.0418393491664276,-0.0072968241245298,-0.77
"C","moderate",50,2,"gen-C__fit-C__tau-moderate__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,20981243,20981243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-269.189522431422,16.8988739774384,-252.290648453983,510.581296907967,520.476249007611,12.94,3,2.08215685536419,0.477701642990118,0.0821568553641896,-0.0222983570098819,0.0601953719511414,TRUE,TRUE,0.205570642481796,0.0444293575182042,0.780580314303492,0.961439361251834,0.0821568553641896,0.0821568553641896,0.0821568553641896,0.0744381706544188,1.34594761215711,0.00984879478689782,0.925,3.8248036389708,0.779971722451888,0.000463867532321749,0.02,-0.01,-252.290648453983,16.8988739774384,0.0444293575182042,0.0601953719511414,12.94,0,0,0,0,0
"N","high",50,2,"gen-N__fit-N__tau-high__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,20981137,20981137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-258.068256477347,54.0126335647233,-204.055622912624,414.111245825248,424.006197924892,7.95,3,1.95954925798466,0.488180548350262,-0.0404507420153406,-0.0118194516497379,0.0297990097729114,TRUE,TRUE,0.507934125492968,0.0420658745070318,0.741202399248091,0.919922936634957,-0.0404507420153406,0.0404507420153406,0.0404507420153406,0.0988609849858975,1.29034128238674,-0.0122532505938958,0.935,3.67556737077767,0.919413600762934,0.00486877232803673,0.005,-0.01,-204.055622912624,54.0126335647233,0.0420658745070318,0.0297990097729114,7.95,0,0,0,0,0
"N","high",50,2,"gen-N__fit-C__tau-high__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,20981144,20981137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-258.38580652651,47.7339814416624,-210.651825084848,427.303650169696,437.19860226934,9.33,3,2.01369529489076,0.491873007240648,0.0136952948907618,-0.00812699275935241,0.01126075293787,TRUE,TRUE,0.411331498148921,0.138668501851079,0.748131490141766,0.921522954959835,0.0136952948907618,0.0136952948907618,0.0136952948907618,0.000761643347106489,1.29192903263255,9.63710112569238e-05,0.95,3.80460279755346,0.963413031650321,0.00971206624776205,0.005,-0.015,-204.055622912624,54.0126335647233,0.0420658745070318,0.0297990097729114,7.95,-6.59620217222403,-6.2786521230609,0.0966026273440472,-0.0185382568350414,1.38
"C","high",50,2,"gen-C__fit-N__tau-high__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,20981237,20981244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-276.528460366675,55.236178208035,-221.29228215864,448.584564317281,458.479516416925,13.05,3,2.03818691106775,0.53376639252777,0.0381869110677542,0.0337663925277705,0.0360444825267061,TRUE,TRUE,0.517247091402661,0.0327529085973394,0.853771056101971,1.11414974165474,0.0381869110677542,0.0381869110677542,0.0381869110677542,0.15653166280455,1.38264230183338,0.0190672378448582,0.97,4.16475365864741,0.767844304758984,0.0153888466652401,-0.015,-0.015,-192.956552247635,83.4412652465774,0.0161757251430895,0.0247583290294475,10.87,-28.335729911005,-28.2050870385424,0.0165771834542499,0.0112861534972586,2.18
"C","high",50,2,"gen-C__fit-C__tau-high__n-50__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,20981244,20981244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-276.397817494212,83.4412652465774,-192.956552247635,391.913104495269,401.808056594913,10.87,3,2.00448122430702,0.534725615061089,0.00448122430702202,0.0347256150610888,0.0247583290294475,TRUE,TRUE,0.56617572514309,0.0161757251430895,0.848476563235968,1.11346223551397,0.00448122430702202,0.00448122430702202,0.00448122430702202,0.101287939853109,1.38198908747106,0.0121824163889468,0.96,4.10291422640868,0.958369427377696,0.00677755151591564,-0.025,-0.005,-192.956552247635,83.4412652465774,0.0161757251430895,0.0247583290294475,10.87,0,0,0,0,0
"N","moderate",150,2,"gen-N__fit-N__tau-moderate__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,20982136,20982136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-766.888538284944,27.3053045902051,-739.583233694739,1485.16646738948,1498.35725635513,7.35,3,1.94476575709687,0.486561834387079,-0.0552342429031276,-0.0134381656129214,0.040195807518459,TRUE,TRUE,0.224413840225011,0.0255861597749885,0.73623782808056,0.942231762955681,-0.0552342429031276,0.0552342429031276,0.0552342429031276,0.127573603535275,1.27814756380824,-0.0157239408357748,0.948333333333333,3.63619955641697,0.827035124682831,0.000746603500762943,0.00333333333333333,0.00833333333333333,-739.583233694739,27.3053045902051,0.0255861597749885,0.040195807518459,7.35,0,0,0,0,0
"N","moderate",150,2,"gen-N__fit-C__tau-moderate__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,20982143,20982136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-766.945090502109,20.3239463064835,-746.621144195625,1499.24228839125,1512.4330773569,7.75,3,1.95072864121669,0.489762713010558,-0.0492713587833071,-0.0102372869894423,0.035584187789365,TRUE,TRUE,0.164724743365836,0.0852752566341636,0.737163992791724,0.942258593314735,-0.0492713587833071,0.0492713587833071,0.0492713587833071,0.109278897829641,1.27824181750351,-0.0134682577994654,0.948333333333333,3.67042852355997,0.816324116711155,0.00184097020163493,0.00333333333333333,0.00333333333333333,-739.583233694739,27.3053045902051,0.0255861597749885,0.040195807518459,7.35,-7.03791050088603,-6.9813582837216,0.0596890968591751,-0.004611619729094,0.4
"C","moderate",150,2,"gen-C__fit-N__tau-moderate__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,20982236,20982243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-776.803503471853,39.905117983943,-736.89838548791,1479.79677097582,1492.98755994147,9.88,3,1.92236297025319,0.506918731666955,-0.0776370297468143,0.00691873166695489,0.0551152303623375,TRUE,TRUE,0.267419090454032,0.0174190904540319,0.76584646818246,0.938253435785796,-0.0776370297468143,0.0776370297468143,0.0776370297468143,0.111713612738699,1.29467250578642,-0.0133753735807154,0.96,3.73868622668105,0.77797344799501,0.000669582904623156,0.00666666666666666,-0.0116666666666667,-727.656631986742,49.1569682041491,0.0104040194763614,0.0567207126720777,10.56,-9.24175350116798,-9.2518502202061,0.0070150709776705,-0.0016054823097402,-0.68
"C","moderate",150,2,"gen-C__fit-C__tau-moderate__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,20982243,20982243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-776.813600190891,49.1569682041491,-727.656631986742,1461.31326397348,1474.50405293913,10.56,3,1.91987455398344,0.503793598911785,-0.0801254460165639,0.0037935989117851,0.0567207126720777,TRUE,TRUE,0.239595980523639,0.0104040194763614,0.765592699324298,0.938216894917749,-0.0801254460165639,0.0801254460165639,0.0801254460165639,0.123991000575122,1.29468933365148,-0.014870380564132,0.958333333333333,3.71175400436961,0.718461657165157,0.000540691268599014,0.00833333333333333,-0.01,-727.656631986742,49.1569682041491,0.0104040194763614,0.0567207126720777,10.56,0,0,0,0,0
"N","high",150,2,"gen-N__fit-N__tau-high__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,20982137,20982137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-846.935196089388,223.557723340568,-623.377472748821,1252.75494549764,1265.94573446329,9.17,3,1.99312765577952,0.5571117796976,-0.00687234422047789,0.0571117796975995,0.040675450183814,TRUE,FALSE,0.585477253184519,0.0354772531845189,0.817183414122267,1.04708929934599,-0.00687234422047789,0.00687234422047789,0.00687234422047789,0.141679414922587,1.41155866014898,0.0165494257943755,0.945,4.24245047428589,0.101660475011334,0.0113285885215226,0.0216666666666667,-0.00833333333333334,-623.377472748821,223.557723340568,0.0354772531845189,0.040675450183814,9.17,0,0,0,0,0
"N","high",150,2,"gen-N__fit-C__tau-high__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,20982144,20982137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-848.361365503216,169.771161165723,-678.590204337494,1363.18040867499,1376.37119764064,10.21,3,2.07437652191904,0.562189309917922,0.0743765219190409,0.0621893099179219,0.0685542751432794,TRUE,FALSE,0.448300612960142,0.101699387039858,0.829263602520334,1.04989797232332,0.0743765219190409,0.0743765219190409,0.0743765219190409,0.297729883150262,1.41393560917203,0.0354057185690649,0.946666666666667,4.4536939446214,0.395210007559455,0.00762555211555022,0.025,-0.0183333333333333,-623.377472748821,223.557723340568,0.0354772531845189,0.040675450183814,9.17,-55.212731588673,-53.786562174845,0.0662221338553391,0.0278788249594654,1.04
"C","high",150,2,"gen-C__fit-N__tau-high__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,20982237,20982244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-772.482230194221,163.988025415577,-608.494204778645,1222.98840955729,1236.17919852294,10.39,3,2.06951550378112,0.457821475492727,0.0695155037811208,-0.042178524507273,0.0574953615327082,TRUE,FALSE,0.509770590160995,0.0402294098390049,0.723800975414025,0.92154505469867,0.0695155037811208,0.0695155037811208,0.0695155037811208,0.00203869356292863,1.28747038365704,-0.000274365869181281,0.943333333333333,3.64883089479481,0.6587923966147,0.000575278925513734,0.00166666666666666,-0.00666666666666667,-552.313591825756,220.20016981444,0.0301677826747042,0.0534122233636541,10.46,-56.180612952889,-56.212144398863,0.0100616271643007,0.0040831381690541,-0.0700000000000003
"C","high",150,2,"gen-C__fit-C__tau-high__n-150__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,20982244,20982244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-772.513761640196,220.20016981444,-552.313591825756,1110.62718365151,1123.81797261716,10.46,3,2.05968339801194,0.453700721268622,0.0596833980119427,-0.0462992787313776,0.0534122233636541,TRUE,FALSE,0.519832217325296,0.0301677826747042,0.722431219267313,0.921463805067482,0.0596833980119427,0.0596833980119427,0.0596833980119427,0.02941013564201,1.28752293606699,-0.00395711853555836,0.941666666666667,3.59990294132436,0.685254759378484,0.00153960736727143,0.00333333333333333,-0.00333333333333333,-552.313591825756,220.20016981444,0.0301677826747042,0.0534122233636541,10.46,0,0,0,0,0
"N","moderate",500,2,"gen-N__fit-N__tau-moderate__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,20985636,20985636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2655.07978611446,125.763365630686,-2529.31642048377,5064.63284096755,5081.43554834617,13.25,3,1.99304182800244,0.501919555772693,-0.00695817199755688,0.00191955577269332,0.00510396179022066,TRUE,TRUE,0.263924528349127,0.0139245283491267,0.787162311110604,0.998175570976924,-0.00695817199755688,0.00695817199755688,0.00695817199755688,0.00645522315495972,1.32753989305723,-0.00080112228884277,0.95,3.83944972449783,0.849960877943577,0.000143347213852896,-0.0055,-0.0025,-2529.31642048377,125.763365630686,0.0139245283491267,0.00510396179022066,13.25,0,0,0,0,0
"N","moderate",500,2,"gen-N__fit-C__tau-moderate__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,20985643,20985636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2655.74402820027,82.8246630993231,-2572.91936510094,5151.83873020189,5168.64143758051,15.92,3,2.0040811888022,0.508615985403986,0.00408118880220121,0.008615985403986,0.00674133912961336,TRUE,TRUE,0.192490412757735,0.0575095872422647,0.788758500404444,0.998232266213144,0.00408118880220121,0.00408118880220121,0.00408118880220121,0.0301246567755125,1.32787201410013,0.00372892951748183,0.954,3.91013294235682,0.708147082014834,0.00182874154698093,-0.00650000000000001,-0.005,-2529.31642048377,125.763365630686,0.0139245283491267,0.00510396179022066,13.25,-43.6029446171701,-42.9387025313629,0.043585058893138,0.0016373773393927,2.67
"C","moderate",500,2,"gen-C__fit-N__tau-moderate__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,20985736,20985743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2620.62011892318,112.912759518179,-2507.707359405,5021.41471881001,5038.21742618863,17.11,3,1.98292000594157,0.493724940753357,-0.0170799940584296,-0.00627505924664323,0.0128666733382191,TRUE,TRUE,0.24657925204906,0.00342074795093986,0.765089301218423,0.990739692893774,-0.0170799940584296,0.0170799940584296,0.0170799940584296,0.045337659572064,1.31031005946159,-0.0056492871965057,0.9535,3.76001691171043,0.91227844524426,0.00163169932164575,-0.003,0.00149999999999999,-2475.86954908597,144.989877035989,0.00168375453072095,0.0133649099563805,20.09,-31.8378103190298,-32.07711751781,0.00173699342021891,-0.0004982366181614,-2.98
"C","moderate",500,2,"gen-C__fit-C__tau-moderate__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,20985743,20985743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2620.85942612196,144.989877035989,-2475.86954908597,4957.73909817194,4974.54180555057,20.09,3,1.98117941100588,0.498260153397915,-0.0188205889941184,-0.00173984660208526,0.0133649099563805,TRUE,TRUE,0.248316245469279,0.00168375453072095,0.764857817676527,0.990741504186147,-0.0188205889941184,0.0188205889941184,0.0188205889941184,0.0360897938890701,1.31042971306098,-0.00447301814286549,0.9555,3.78987047728572,0.859060341289831,0.000259134000083316,-0.0045,5e-04,-2475.86954908597,144.989877035989,0.00168375453072095,0.0133649099563805,20.09,0,0,0,0,0
"N","high",500,2,"gen-N__fit-N__tau-high__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,20985637,20985637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2579.26104731183,641.056321814624,-1938.20472549721,3882.40945099441,3899.21215837304,12.5,3,1.93877743719736,0.495289181445989,-0.0612225628026355,-0.00471081855401062,0.0434188553946984,TRUE,TRUE,0.549900256953109,9.97430468907545e-05,0.751495742087442,0.953869770433167,-0.0612225628026355,0.0612225628026355,0.0612225628026355,0.114591809647831,1.28963052365592,-0.013972438755556,0.953,3.68750781956334,0.994567218544059,0.00124210882521658,-0.002,-0.004,-1938.20472549721,641.056321814624,9.97430468907545e-05,0.0434188553946984,12.5,0,0,0,0,0
"N","high",500,2,"gen-N__fit-C__tau-high__n-500__rep-002","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,20985644,20985637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2586.35808442892,533.753021960101,-2052.60506246882,4111.21012493763,4128.01283231626,21.19,3,2.00380855313902,0.513339995838786,0.00380855313902284,0.0133399958387859,0.00980970351212474,TRUE,TRUE,0.464220968068085,0.0857790319319154,0.761091094397914,0.956012035965095,0.00380855313902284,0.00380855313902284,0.00380855313902284,0.0424336198628548,1.29317904221446,0.0052251173832496,0.9635,3.94441257333756,0.119025523797144,0.0132204969145319,-0.005,-0.0145,-1938.20472549721,641.056321814624,9.97430468907545e-05,0.0434188553946984,12.5,-114.40033697161,-107.303299854523,0.0856792888850246,-0.0336091518825737,8.69
