"generating_copula","tau_label","target_tau","n_subject","rep","n_candidates_expected","n_candidate_rows","n_candidates_attempted","n_candidates_usable","n_candidates_failed","all_candidates_present_once","selection_eligible","missing_candidates","duplicate_candidates","failed_candidates","failure_reasons","best_aic_copula","best_bic_copula","best_loglik_copula","aic_gap_to_runner_up","close_aic"
"N","moderate",0.25,50,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.08651972868302,FALSE
"N","moderate",0.25,50,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.85744626908593,FALSE
"N","moderate",0.25,50,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.16898785267699,FALSE
"N","moderate",0.25,50,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.17488144236205,FALSE
"N","moderate",0.25,50,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.590902697548,FALSE
"N","moderate",0.25,50,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.16172488263,FALSE
"N","moderate",0.25,50,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.882131522853,FALSE
"N","moderate",0.25,50,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.09089305196301,TRUE
"N","moderate",0.25,50,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.68884161130597,TRUE
"N","moderate",0.25,50,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.29140821084695,FALSE
"N","moderate",0.25,50,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.82735839436401,TRUE
"N","moderate",0.25,50,69,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.495763444406,FALSE
"N","moderate",0.25,50,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.3747156314411,FALSE
"N","moderate",0.25,50,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.63036694622798,TRUE
"N","moderate",0.25,50,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",5.33690033953803,FALSE
"N","moderate",0.25,50,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.31177377387905,FALSE
"N","moderate",0.25,50,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.63998505987797,FALSE
"N","moderate",0.25,50,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.240946661241,FALSE
"N","moderate",0.25,50,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.702389308418,FALSE
"N","moderate",0.25,50,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.121144763267,FALSE
"N","moderate",0.25,50,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.55340029277204,FALSE
"N","moderate",0.25,50,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.6850234369219,FALSE
"N","moderate",0.25,50,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.44961807093398,FALSE
"N","moderate",0.25,50,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.82756485417895,FALSE
"N","moderate",0.25,50,82,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",4.21663406872597,FALSE
"N","moderate",0.25,50,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",7.912952893088,FALSE
"N","moderate",0.25,50,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.187465054755,FALSE
"N","moderate",0.25,50,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.0689251576089873,TRUE
"N","moderate",0.25,50,86,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",5.85652982119598,FALSE
"N","moderate",0.25,50,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.28440395119094,FALSE
"N","moderate",0.25,50,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.26034601243396,FALSE
"N","moderate",0.25,50,89,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.42184503375495,FALSE
"N","moderate",0.25,50,90,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",0.973770215308946,TRUE
"N","moderate",0.25,50,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.89798369417701,FALSE
"N","moderate",0.25,50,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",5.56391800597504,FALSE
"N","moderate",0.25,50,93,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.24437123126302,FALSE
"N","moderate",0.25,50,94,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.0208612681299,FALSE
"N","moderate",0.25,50,95,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.09783298183999,FALSE
"N","moderate",0.25,50,96,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.30155965944903,FALSE
"N","moderate",0.25,50,97,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",5.05847780935801,FALSE
"N","moderate",0.25,50,98,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.064358203285,TRUE
"N","moderate",0.25,50,99,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.491071381578,FALSE
"N","moderate",0.25,50,100,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.51660078675002,FALSE
"N","moderate",0.25,150,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.0104473253,FALSE
"N","moderate",0.25,150,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.07582100177,FALSE
"N","moderate",0.25,150,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.16787930449,FALSE
"N","moderate",0.25,150,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.98412164426009,FALSE
"N","moderate",0.25,150,5,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.1284495815999,FALSE
"N","moderate",0.25,150,6,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.03057736455,FALSE
"N","moderate",0.25,150,7,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.15326045649,FALSE
"N","moderate",0.25,150,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.37271076651,FALSE
"N","moderate",0.25,150,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.2292387514601,FALSE
"N","moderate",0.25,150,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.20689580664,FALSE
"N","moderate",0.25,150,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.8259078583098,FALSE
"N","moderate",0.25,150,12,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.79365899141,FALSE
"N","moderate",0.25,150,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.6095033471499,FALSE
"N","moderate",0.25,150,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.9785032442301,FALSE
"N","moderate",0.25,150,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.6303965648701,FALSE
"N","moderate",0.25,150,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.3047613354299,FALSE
"N","moderate",0.25,150,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.6814895431201,FALSE
"N","moderate",0.25,150,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.7364304166802,FALSE
"N","moderate",0.25,150,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.19586428349,FALSE
"N","moderate",0.25,150,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",21.5895479590599,FALSE
"N","moderate",0.25,150,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.4793764317099,FALSE
"N","moderate",0.25,150,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.8002452713799,FALSE
"N","moderate",0.25,150,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.1615198104198,FALSE
"N","moderate",0.25,150,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.68306220618,FALSE
"N","moderate",0.25,150,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.8115106997,FALSE
"N","moderate",0.25,150,26,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.1541963882898,FALSE
"N","moderate",0.25,150,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.5998543931798,FALSE
"N","moderate",0.25,150,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",38.81666410512,FALSE
"N","moderate",0.25,150,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",21.04645664287,FALSE
"N","moderate",0.25,150,30,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",15.5717666411799,FALSE
"N","moderate",0.25,150,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.5258703731099,FALSE
"N","moderate",0.25,150,32,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.89992092753,FALSE
"N","moderate",0.25,150,33,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.5425858718199,FALSE
"N","moderate",0.25,150,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.05057833564,FALSE
"N","moderate",0.25,150,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",21.35584427202,FALSE
"N","moderate",0.25,150,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.2058851649301,FALSE
"N","moderate",0.25,150,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",15.51175490436,FALSE
"N","moderate",0.25,150,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.8567720587,FALSE
"N","moderate",0.25,150,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.25879346941,FALSE
"N","moderate",0.25,150,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.06950423848,FALSE
"N","moderate",0.25,150,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",35.3993243561101,FALSE
"N","moderate",0.25,150,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.83228464135,FALSE
"N","moderate",0.25,150,43,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",33.02617872062,FALSE
"N","moderate",0.25,150,44,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.4121223155801,FALSE
"N","moderate",0.25,150,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.43907116539,FALSE
"N","moderate",0.25,150,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.97468048874,FALSE
"N","moderate",0.25,150,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.1976564822201,FALSE
"N","moderate",0.25,150,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.13128320023,FALSE
"N","moderate",0.25,150,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.96652223198,FALSE
"N","moderate",0.25,150,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.37449431394998,FALSE
"N","moderate",0.25,150,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.00018888005,FALSE
"N","moderate",0.25,150,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",26.29611749694,FALSE
"N","moderate",0.25,150,53,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",21.2798806457602,FALSE
"N","moderate",0.25,150,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.25554667139,FALSE
"N","moderate",0.25,150,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.6437401381299,FALSE
"N","moderate",0.25,150,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.91545991512,FALSE
"N","moderate",0.25,150,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.32282210275,FALSE
"N","moderate",0.25,150,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.2470468617998,FALSE
"N","moderate",0.25,150,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.4340509495698,FALSE
"N","moderate",0.25,150,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",26.42462897257,FALSE
"N","moderate",0.25,150,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.2075429076601,FALSE
"N","moderate",0.25,150,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.59594308597,FALSE
"N","moderate",0.25,150,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.5546357314001,FALSE
"N","moderate",0.25,150,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.0272545113401,FALSE
"N","moderate",0.25,150,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",38.6161727245699,FALSE
"N","moderate",0.25,150,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.03145510176,FALSE
"N","moderate",0.25,150,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.6395754904499,FALSE
"N","moderate",0.25,150,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.0503555242101,FALSE
"N","moderate",0.25,150,69,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",0.0279553088100783,TRUE
"N","moderate",0.25,150,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.7785009961401,FALSE
"N","moderate",0.25,150,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.9537433061,FALSE
"N","moderate",0.25,150,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.9151318243901,FALSE
"N","moderate",0.25,150,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.13876203949985,FALSE
"N","moderate",0.25,150,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.15156853314011,FALSE
"N","moderate",0.25,150,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.75224099102,FALSE
"N","moderate",0.25,150,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.12614497766,FALSE
"N","moderate",0.25,150,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.4187959639798,FALSE
"N","moderate",0.25,150,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.2782139157498,FALSE
"N","moderate",0.25,150,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.22391255967,FALSE
"N","moderate",0.25,150,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.1248239230899,FALSE
"N","moderate",0.25,150,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.5584399377001,FALSE
"N","moderate",0.25,150,82,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.4381410645401,FALSE
"N","moderate",0.25,150,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.83072395563,FALSE
"N","moderate",0.25,150,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.7030898051198,FALSE
"N","moderate",0.25,150,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.5637140239801,FALSE
"N","moderate",0.25,150,86,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",27.9720173712099,FALSE
"N","moderate",0.25,150,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",40.1765541490499,FALSE
"N","moderate",0.25,150,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.74271877404,FALSE
"N","moderate",0.25,150,89,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",5.21763376747003,FALSE
"N","moderate",0.25,150,90,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.08837183788,FALSE
"N","moderate",0.25,150,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.0961887870399,FALSE
"N","moderate",0.25,150,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",19.71762771674,FALSE
"N","moderate",0.25,150,93,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.8508650574099,FALSE
"N","moderate",0.25,150,94,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.60800308133003,FALSE
"N","moderate",0.25,150,95,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.1479997187801,FALSE
"N","moderate",0.25,150,96,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.33176535359985,FALSE
"N","moderate",0.25,150,97,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.96379184728994,FALSE
"N","moderate",0.25,150,98,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.9992749431899,FALSE
"N","moderate",0.25,150,99,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",7.97880442559995,FALSE
"N","moderate",0.25,150,100,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.00001272807,FALSE
"N","moderate",0.25,500,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.6105741701604,FALSE
"N","moderate",0.25,500,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",87.2058892343402,FALSE
"N","moderate",0.25,500,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",74.3509410950501,FALSE
"N","moderate",0.25,500,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.49590039124,FALSE
"N","moderate",0.25,500,5,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",41.3332566092104,FALSE
"N","moderate",0.25,500,6,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.9525205935497,FALSE
"N","moderate",0.25,500,7,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",58.7647319767502,FALSE
"N","moderate",0.25,500,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",65.7570736089701,FALSE
"N","moderate",0.25,500,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.0395256952597,FALSE
"N","moderate",0.25,500,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.79240013245,FALSE
"N","moderate",0.25,500,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",74.3805009222697,FALSE
"N","moderate",0.25,500,12,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.0718002662506,FALSE
"N","moderate",0.25,500,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",59.6060017108703,FALSE
"N","moderate",0.25,500,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",64.7928518216004,FALSE
"N","moderate",0.25,500,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",91.6578736649299,FALSE
"N","moderate",0.25,500,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",86.3790077061694,FALSE
"N","moderate",0.25,500,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.35909753338,FALSE
"N","moderate",0.25,500,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",46.0490888081995,FALSE
"N","moderate",0.25,500,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",95.7845314955403,FALSE
"N","moderate",0.25,500,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",92.1319459762299,FALSE
"N","moderate",0.25,500,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",58.6081448020896,FALSE
"N","moderate",0.25,500,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",74.9750674949901,FALSE
"N","moderate",0.25,500,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",63.3069383279098,FALSE
"N","moderate",0.25,500,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",67.3897571298403,FALSE
"N","moderate",0.25,500,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.21331225208,FALSE
"N","moderate",0.25,500,26,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",55.52618876214,FALSE
"N","moderate",0.25,500,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",98.70597152766,FALSE
"N","moderate",0.25,500,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",79.3066997937904,FALSE
"N","moderate",0.25,500,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",68.6405907539902,FALSE
"N","moderate",0.25,500,30,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",51.5387952584597,FALSE
"N","moderate",0.25,500,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.4224664949897,FALSE
"N","moderate",0.25,500,32,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.0345112427194,FALSE
"N","moderate",0.25,500,33,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",59.05342280492,FALSE
"N","moderate",0.25,500,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",57.0616283784602,FALSE
"N","moderate",0.25,500,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.0462805306597,FALSE
"N","moderate",0.25,500,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.42120181685,FALSE
"N","moderate",0.25,500,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",57.2675297835603,FALSE
"N","moderate",0.25,500,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.4882165368899,FALSE
"N","moderate",0.25,500,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",50.9839735321602,FALSE
"N","moderate",0.25,500,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",41.92073423889,FALSE
"N","moderate",0.25,500,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",93.8735171142098,FALSE
"N","moderate",0.25,500,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.3854187135594,FALSE
"N","moderate",0.25,500,43,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",51.9836422809594,FALSE
"N","moderate",0.25,500,44,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",48.4758445425796,FALSE
"N","moderate",0.25,500,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",93.7122004284302,FALSE
"N","moderate",0.25,500,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.6709137824701,FALSE
"N","moderate",0.25,500,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",58.79064619361,FALSE
"N","moderate",0.25,500,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.2779392500006,FALSE
"N","moderate",0.25,500,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.7307734614797,FALSE
"N","moderate",0.25,500,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",74.77846485993,FALSE
"N","moderate",0.25,500,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",84.9639996616197,FALSE
"N","moderate",0.25,500,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.8186671777003,FALSE
"N","moderate",0.25,500,53,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.1605996118105,FALSE
"N","moderate",0.25,500,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.6815325347798,FALSE
"N","moderate",0.25,500,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",63.9271709205796,FALSE
"N","moderate",0.25,500,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",66.1138526599698,FALSE
"N","moderate",0.25,500,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.3155022503397,FALSE
"N","moderate",0.25,500,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",96.3279885325301,FALSE
"N","moderate",0.25,500,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",78.9401472150403,FALSE
"N","moderate",0.25,500,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",50.6508097483093,FALSE
"N","moderate",0.25,500,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.3624829781602,FALSE
"N","moderate",0.25,500,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",63.4283281005401,FALSE
"N","moderate",0.25,500,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.7990379872408,FALSE
"N","moderate",0.25,500,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",55.3241090756001,FALSE
"N","moderate",0.25,500,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.6853867464006,FALSE
"N","moderate",0.25,500,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",60.6901756115603,FALSE
"N","moderate",0.25,500,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",55.3323176773401,FALSE
"N","moderate",0.25,500,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",55.0556188521095,FALSE
"N","moderate",0.25,500,69,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.3571965219598,FALSE
"N","moderate",0.25,500,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",40.0752250654004,FALSE
"N","moderate",0.25,500,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",32.1669961275802,FALSE
"N","moderate",0.25,500,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",71.69449690487,FALSE
"N","moderate",0.25,500,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",54.0168599086801,FALSE
"N","moderate",0.25,500,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",77.4250168364106,FALSE
"N","moderate",0.25,500,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.7915824756601,FALSE
"N","moderate",0.25,500,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",71.9799057213404,FALSE
"N","moderate",0.25,500,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",67.5386106876995,FALSE
"N","moderate",0.25,500,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",33.8214959472398,FALSE
"N","moderate",0.25,500,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",67.2841679312805,FALSE
"N","moderate",0.25,500,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",56.0824638061604,FALSE
"N","moderate",0.25,500,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",89.0842886857399,FALSE
"N","moderate",0.25,500,82,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",59.3441423718205,FALSE
"N","moderate",0.25,500,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",66.4519765510895,FALSE
"N","moderate",0.25,500,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",66.17426647922,FALSE
"N","moderate",0.25,500,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.2332219298396,FALSE
"N","moderate",0.25,500,86,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",86.1997067157499,FALSE
"N","moderate",0.25,500,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.6193547627799,FALSE
"N","moderate",0.25,500,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",59.97006660019,FALSE
"N","moderate",0.25,500,89,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",64.9230432984605,FALSE
"N","moderate",0.25,500,90,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",60.7737516003999,FALSE
"N","moderate",0.25,500,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.2733291818595,FALSE
"N","moderate",0.25,500,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",84.0247660588993,FALSE
