"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,6,"gamlss",-4407.50071406211,21.0000289456196,0.144039431776757,14.4527451371917,0.642510084459138,0.642510084459138,0.642428225173588,0.642428225173588,0.0762398464106253,0.276273393051653
"n500_d4_nbi_signal2",500,4,6,"ours_rs_joint",-4011.32095461176,NA,0.11066069905685,6.4618590400143,0.0075515188466193,0.0075515188466193,-0.0115042252239311,0.0115042252239311,0.0429547859474202,0.160112261946327
"n500_d4_nbi_signal2",500,4,7,"gamlss",-4430.18136331454,20.999999834349,0.133313568475504,13.1218119695887,0.665160008033926,0.665160008033926,0.679017511945846,0.679017511945846,0.0719046644975374,0.2654693564963
"n500_d4_nbi_signal2",500,4,7,"ours_rs_joint",-3973.41782046864,NA,0.101656890621249,5.5367737228526,-0.00285303591466646,0.00285303591466646,-0.00876350966911675,0.00876350966911675,0.0409064346719258,0.153118324755296
"n500_d4_nbi_signal2",500,4,8,"gamlss",-4421.82687888568,21.0000000627243,0.143321998953954,13.6565463953424,0.650611356039353,0.650611356039353,0.657579973660755,0.657579973660755,0.0744692378086642,0.270855226757484
"n500_d4_nbi_signal2",500,4,8,"ours_rs_joint",-3998.18730995591,NA,0.0960961598104131,5.23260974184654,-0.0216969225568573,0.0216969225568573,-0.0305171851568593,0.0305171851568593,0.042356627744894,0.150488282452728
"n500_d4_nbi_signal2",500,4,9,"gamlss",-4400.29729705123,21.0000000845098,0.127046565813451,13.427380577126,0.615218545605716,0.615218545605716,0.631410220653024,0.631410220653024,0.0744286903936662,0.268971964036595
"n500_d4_nbi_signal2",500,4,9,"ours_rs_joint",-4020.17318734759,NA,0.0864121101360923,5.05647285857806,-0.00847749316485499,0.00847749316485499,-0.0197620460879462,0.0197620460879462,0.0423063787698839,0.15571209680298
"n500_d4_nbi_signal2",500,4,10,"gamlss",-4447.19951363282,21.0000000815733,0.119075885206647,12.1290105251464,0.611659155849864,0.611659155849864,0.621729897713382,0.621729897713382,0.070077986481161,0.259820081045896
"n500_d4_nbi_signal2",500,4,10,"ours_rs_joint",-4081.75703989082,NA,0.0875604716072875,4.91161547138454,-0.0444670642458716,0.0444670642458716,-0.050789920989605,0.050789920989605,0.0399999658141116,0.153820505254472
